id;address;land_market_share;impr_market_share;total_market_share;land_appraisal_value;impr_appraisal_value;total_appraisal_value;land_approximate_size;impr_approximate_size;total_approximate_size;land_land_acres;impr_land_acres;total_land_acres;land_land_sqft;impr_land_sqft;total_land_sqft
05233070;1007 STACEY RENEE CT, ARLINGTON, 76002;28260;20028;48288;28260;20028;48288;NULL;NULL;2128;NULL;NULL;0.942;NULL;NULL;41034
40638731;1007 TABASCO TR, ARLINGTON, 76002;30000;150728;180728;30000;150728;180728;NULL;NULL;1748;NULL;NULL;0.2149;NULL;NULL;9362
06810357;1007 TELLURIDE DR, ARLINGTON, 76063;25000;264971;289971;25000;219239;244239;NULL;NULL;3999;NULL;NULL;0.171;NULL;NULL;7449
04755596;1007 TULANE DR, ARLINGTON, 76012;35000;177081;212081;35000;177081;212081;NULL;NULL;1980;NULL;NULL;0.1821;NULL;NULL;7935
06699510;1007 VILLAGE GREEN CT, ARLINGTON, 76012;50000;187382;237382;50000;187382;237382;NULL;NULL;2140;NULL;NULL;0.2029;NULL;NULL;8842
00688304;1007 W SANFORD ST, ARLINGTON, 76012;33245;321229;354474;33245;321229;354474;NULL;NULL;4164;NULL;NULL;0.5088;NULL;NULL;22163
03143619;1007 WAYLAND DR, ARLINGTON, 76012;35000;142965;177965;35000;142965;177965;NULL;NULL;2342;NULL;NULL;0.2001;NULL;NULL;8720
02498693;1007 WESTMINISTER CT, ARLINGTON, 76015;15000;114959;129959;15000;106605;121605;NULL;NULL;1967;NULL;NULL;0.1897;NULL;NULL;8264
03593053;1007 WILDWOOD DR, ARLINGTON, 76011;15000;113751;128751;15000;104306;119306;NULL;NULL;1779;NULL;NULL;0.1542;NULL;NULL;6720
03593819;1007 WOODBROOK ST, ARLINGTON, 76011;15000;99109;114109;15000;72846;87846;NULL;NULL;1209;NULL;NULL;0.1542;NULL;NULL;6720
40980227;1008 ABIGAIL DR, ARLINGTON, 76002;30000;175041;205041;30000;175041;205041;NULL;NULL;2307;NULL;NULL;0.1731;NULL;NULL;7542
05188776;1008 ASHMOUNT LN, ARLINGTON, 76017;20000;115578;135578;20000;102053;122053;NULL;NULL;1436;NULL;NULL;0.1067;NULL;NULL;4652
07014120;1008 BANNACK DR, ARLINGTON, 76001;22000;200024;222024;22000;191298;213298;NULL;NULL;2769;NULL;NULL;0.1679;NULL;NULL;7318
42113987;1008 BONANZA DR, ARLINGTON, 76063;0;0;0;0;0;0;NULL;NULL;1572;NULL;NULL;0.162;NULL;NULL;7057
06360521;1008 BREEZEWOOD DR, ARLINGTON, 76017;0;0;0;0;0;0;NULL;NULL;1451;NULL;NULL;0.1499;NULL;NULL;6532
04751272;1008 BRIARCREEK DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2189;NULL;NULL;0.2203;NULL;NULL;9600
06950787;1008 BROOK CANYON DR, ARLINGTON, 76018;25000;149781;174781;25000;125161;150161;NULL;NULL;1785;NULL;NULL;0.1659;NULL;NULL;7230
04750977;1008 BYRON LN, ARLINGTON, 76012;35000;183599;218599;35000;150251;185251;NULL;NULL;1940;NULL;NULL;0.2203;NULL;NULL;9600
02973979;1008 CANDLEWICK ST, ARLINGTON, 76014;15000;94435;109435;15000;94435;109435;NULL;NULL;1230;NULL;NULL;0.1742;NULL;NULL;7590
02972794;1008 CHAMBLEE CT, ARLINGTON, 76014;15000;107960;122960;15000;75145;90145;NULL;NULL;1579;NULL;NULL;0.198;NULL;NULL;8625
05072107;1008 CLEMSON DR, ARLINGTON, 76012;35000;195711;230711;35000;189049;224049;NULL;NULL;2350;NULL;NULL;0.165;NULL;NULL;7189
41626575;1008 CRYSTAL OAK LN, ARLINGTON, 76155;70000;335357;405357;70000;335357;405357;NULL;NULL;3083;NULL;NULL;0.1849;NULL;NULL;8058
05188822;1008 DANFORTH CT, ARLINGTON, 76017;20000;127119;147119;20000;127119;147119;NULL;NULL;1634;NULL;NULL;0.1222;NULL;NULL;5325
04755790;1008 DE PAUW DR, ARLINGTON, 76012;35000;195164;230164;35000;171547;206547;NULL;NULL;1991;NULL;NULL;0.1874;NULL;NULL;8165
07843607;1008 DUNKIRK LN, ARLINGTON, 76017;30000;131606;161606;30000;130398;160398;NULL;NULL;1868;NULL;NULL;0.2029;NULL;NULL;8842
00086762;1008 E LOVERS LN, ARLINGTON, 76010;10000;66446;76446;10000;66446;76446;NULL;NULL;1310;NULL;NULL;0.1721;NULL;NULL;7500
04752058;1008 FIELD CREST CT, ARLINGTON, 76012;35000;187516;222516;35000;176024;211024;NULL;NULL;2284;NULL;NULL;0.133;NULL;NULL;5795
05517478;1008 GALAXY DR, ARLINGTON, 76001;20000;127413;147413;20000;125606;145606;NULL;NULL;1373;NULL;NULL;0.1322;NULL;NULL;5760
02970953;1008 GRANTS PKWY, ARLINGTON, 76014;15000;107215;122215;15000;79864;94864;NULL;NULL;1624;NULL;NULL;0.1763;NULL;NULL;7680
00062480;1008 HIGHLAND DR, ARLINGTON, 76010;10000;70252;80252;10000;58244;68244;NULL;NULL;1212;NULL;NULL;0.2146;NULL;NULL;9348
41626222;1008 IVY CHARM WAY, ARLINGTON, 76155;70000;270196;340196;70000;270196;340196;NULL;NULL;3160;NULL;NULL;0.1129;NULL;NULL;4922
04751868;1008 LESLIE CT, ARLINGTON, 76012;35000;192337;227337;35000;164408;199408;NULL;NULL;1965;NULL;NULL;0.1821;NULL;NULL;7935
01433237;1008 LOCH LOMOND DR, ARLINGTON, 76012;40000;332223;372223;40000;301059;341059;NULL;NULL;4166;NULL;NULL;0.4196;NULL;NULL;18280
07225369;1008 MAZOURKA DR, ARLINGTON, 76001;22000;183370;205370;22000;174203;196203;NULL;NULL;2792;NULL;NULL;0.1579;NULL;NULL;6882
06758894;1008 PALOS VERDES BLVD, ARLINGTON, 76017;20000;126795;146795;20000;104509;124509;NULL;NULL;1410;NULL;NULL;0.1377;NULL;NULL;6000
07582447;1008 PEGASUS DR, ARLINGTON, 76013;0;0;0;0;0;0;NULL;NULL;1786;NULL;NULL;0.2239;NULL;NULL;9757
02496208;1008 PLOVER LN, ARLINGTON, 76015;20000;54793;74793;20000;54793;74793;NULL;NULL;1166;NULL;NULL;0.082;NULL;NULL;3572
00275042;1008 RAVENWOOD DR, ARLINGTON, 76013;20000;132740;152740;20000;128908;148908;NULL;NULL;1400;NULL;NULL;0.2653;NULL;NULL;11560
04751493;1008 ROCKY CANYON RD, ARLINGTON, 76012;35000;181100;216100;35000;171426;206426;NULL;NULL;2311;NULL;NULL;0.2203;NULL;NULL;9600
40980464;1008 ROSITA ST, ARLINGTON, 76002;30000;157651;187651;30000;157651;187651;NULL;NULL;1791;NULL;NULL;0.1818;NULL;NULL;7920
03090396;1008 SHADYWOOD CT, ARLINGTON, 76012;20000;238786;258786;20000;225037;245037;NULL;NULL;2739;NULL;NULL;0.2778;NULL;NULL;12104
04751736;1008 SHELLEY CT, ARLINGTON, 76012;35000;196854;231854;35000;190058;225058;NULL;NULL;2155;NULL;NULL;0.1853;NULL;NULL;8073
00273317;1008 SHERWOOD DR, ARLINGTON, 76013;20000;318325;338325;20000;243296;263296;NULL;NULL;4729;NULL;NULL;0.2502;NULL;NULL;10900
06360661;1008 SILENT DR, ARLINGTON, 76017;20000;156465;176465;20000;156465;176465;NULL;NULL;1819;NULL;NULL;0.1553;NULL;NULL;6769
05233518;1008 SPRING MILLER CT, ARLINGTON, 76002;30300;0;30300;30300;0;30300;NULL;NULL;0;NULL;NULL;1.01;NULL;NULL;43996
05233259;1008 STACEY RENEE CT, ARLINGTON, 76002;28980;4147;33127;28980;4147;33127;NULL;NULL;0;NULL;NULL;0.966;NULL;NULL;42079
40638928;1008 TABASCO TR, ARLINGTON, 76002;30000;173354;203354;30000;173354;203354;NULL;NULL;2330;NULL;NULL;0.1921;NULL;NULL;8368
06800610;1008 TENNESSEE TR, ARLINGTON, 76017;0;0;0;0;0;0;NULL;NULL;1155;NULL;NULL;0.0688;NULL;NULL;3000
06168590;1008 VALLEY BRANCH DR, ARLINGTON, 76001;20000;151581;171581;20000;144778;164778;NULL;NULL;1696;NULL;NULL;0.1404;NULL;NULL;6120
06699421;1008 VILLAGE GREEN CT, ARLINGTON, 76012;50000;191494;241494;50000;191494;241494;NULL;NULL;2333;NULL;NULL;0.2029;NULL;NULL;8842
02319845;1008 W TUCKER BLVD, ARLINGTON, 76013;15000;122455;137455;15000;60020;75020;NULL;NULL;1573;NULL;NULL;0.2029;NULL;NULL;8840
02497905;1008 WAVERLY DR, ARLINGTON, 76015;15000;95774;110774;15000;90457;105457;NULL;NULL;1619;NULL;NULL;0.1716;NULL;NULL;7475
02971356;1008 WHIPPOORWILL CT, ARLINGTON, 76014;15000;100043;115043;15000;72241;87241;NULL;NULL;1395;NULL;NULL;0.1836;NULL;NULL;8000
07843542;1008 WHITE DOVE DR, ARLINGTON, 76017;30000;131606;161606;30000;131606;161606;NULL;NULL;1868;NULL;NULL;0.1699;NULL;NULL;7405
03594378;1008 WOODBROOK ST, ARLINGTON, 76011;15000;115205;130205;15000;103096;118096;NULL;NULL;1966;NULL;NULL;0.1556;NULL;NULL;6780
40980316;1009 ABIGAIL DR, ARLINGTON, 76002;30000;175041;205041;30000;175041;205041;NULL;NULL;2307;NULL;NULL;0.1729;NULL;NULL;7535
03593436;1009 ANDREWS ST, ARLINGTON, 76011;15000;129507;144507;15000;109146;124146;NULL;NULL;2056;NULL;NULL;0.1594;NULL;NULL;6944
02498170;1009 AVINGTON CT, ARLINGTON, 76015;15000;42171;57171;15000;42171;57171;NULL;NULL;1136;NULL;NULL;0.1742;NULL;NULL;7590
07299567;1009 BELLCREST DR, ARLINGTON, 76002;25000;126656;151656;25000;108221;133221;NULL;NULL;1458;NULL;NULL;0.1449;NULL;NULL;6316
04752074;1009 BERT DR, ARLINGTON, 76012;35000;203757;238757;35000;181469;216469;NULL;NULL;2169;NULL;NULL;0.2309;NULL;NULL;10062
04756843;1009 BRIARCLIFF DR, ARLINGTON, 76012;35000;201245;236245;35000;188850;223850;NULL;NULL;2192;NULL;NULL;0.2064;NULL;NULL;8991
00273147;1009 BRIARWOOD BLVD, ARLINGTON, 76013;20000;184761;204761;20000;179990;199990;NULL;NULL;1892;NULL;NULL;0.2565;NULL;NULL;11175
02973731;1009 CANDLEWICK ST, ARLINGTON, 76014;15000;95633;110633;15000;68369;83369;NULL;NULL;1288;NULL;NULL;0.1742;NULL;NULL;7590
07842554;1009 CARTHAGE WAY, ARLINGTON, 76017;30000;138728;168728;30000;138675;168675;NULL;NULL;2125;NULL;NULL;0.1729;NULL;NULL;7535
00464392;1009 COKE DR, ARLINGTON, 76010;27000;109732;136732;27000;109732;136732;NULL;NULL;1963;NULL;NULL;0.4143;NULL;NULL;18050
04752201;1009 CURTIS CT, ARLINGTON, 76012;35000;184586;219586;35000;178662;213662;NULL;NULL;2295;NULL;NULL;0.1848;NULL;NULL;8050
02797798;1009 DARLENE LN, ARLINGTON, 76010;12000;116015;128015;12000;116015;128015;NULL;NULL;1690;NULL;NULL;0.2011;NULL;NULL;8760
00085510;1009 E INWOOD DR, ARLINGTON, 76010;10000;72612;82612;10000;59938;69938;NULL;NULL;1368;NULL;NULL;0.1776;NULL;NULL;7740
06801099;1009 ENFILAR LN, ARLINGTON, 76017;10000;112520;122520;10000;90309;100309;NULL;NULL;1610;NULL;NULL;0.0688;NULL;NULL;3000
02497999;1009 FAIRFAX CT, ARLINGTON, 76015;15000;78744;93744;15000;74597;89597;NULL;NULL;1378;NULL;NULL;0.1876;NULL;NULL;8174
05921120;1009 FLAMEWOOD DR, ARLINGTON, 76001;20000;177479;197479;20000;170999;190999;NULL;NULL;2252;NULL;NULL;0.1646;NULL;NULL;7171
02970384;1009 GRANTS PKWY, ARLINGTON, 76014;15000;104206;119206;15000;79138;94138;NULL;NULL;1469;NULL;NULL;0.2061;NULL;NULL;8979
02972530;1009 HOLLY HILL CT, ARLINGTON, 76014;15000;54752;69752;15000;50678;65678;NULL;NULL;1486;NULL;NULL;0.1848;NULL;NULL;8050
01676040;1009 JUDY LYNN DR, ARLINGTON, 76014;15000;101880;116880;15000;101880;116880;NULL;NULL;1338;NULL;NULL;0.168;NULL;NULL;7320
40565718;1009 LOBLOLLY PINE DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;1864;NULL;NULL;0.1329;NULL;NULL;5793
41626486;1009 LONE IVORY TR, ARLINGTON, 76155;0;0;0;0;0;0;NULL;NULL;2562;NULL;NULL;0.1129;NULL;NULL;4922
02382172;1009 MAPLEVIEW DR, ARLINGTON, 76018;20000;120899;140899;20000;120899;140899;NULL;NULL;1580;NULL;NULL;0.1633;NULL;NULL;7114
05509548;1009 MEADOW GLEN CT, ARLINGTON, 76018;20000;117911;137911;20000;117911;137911;NULL;NULL;1591;NULL;NULL;0.2338;NULL;NULL;10185
04347544;1009 PAULA DR, ARLINGTON, 76012;15000;78581;93581;15000;78581;93581;NULL;NULL;1005;NULL;NULL;0.169;NULL;NULL;7362
02495996;1009 PLOVER LN, ARLINGTON, 76015;20000;54793;74793;20000;54793;74793;NULL;NULL;1166;NULL;NULL;0.1648;NULL;NULL;7182
00959138;1009 RIDGEWOOD TERR, ARLINGTON, 76012;20000;179002;199002;20000;179002;199002;NULL;NULL;1771;NULL;NULL;0.241;NULL;NULL;10500
40979377;1009 ROSITA ST, ARLINGTON, 76002;30000;152915;182915;30000;152915;182915;NULL;NULL;1744;NULL;NULL;0.2137;NULL;NULL;9309
04751760;1009 SHELLEY CT, ARLINGTON, 76012;35000;158079;193079;35000;155304;190304;NULL;NULL;2363;NULL;NULL;0.2056;NULL;NULL;8960
01446304;1009 SOUTHMOOR DR, ARLINGTON, 76010;12000;102615;114615;12000;102615;114615;NULL;NULL;2070;NULL;NULL;0.1616;NULL;NULL;7040
05233046;1009 STACEY RENEE CT, ARLINGTON, 76002;21600;12737;34337;21600;12737;34337;NULL;NULL;2080;NULL;NULL;0.72;NULL;NULL;31363
40966097;1009 SUSAN DR, ARLINGTON, 76010;20000;155316;175316;20000;155316;175316;NULL;NULL;1848;NULL;NULL;0.147;NULL;NULL;6406
06810349;1009 TELLURIDE DR, ARLINGTON, 76063;25000;208952;233952;25000;199679;224679;NULL;NULL;3012;NULL;NULL;0.171;NULL;NULL;7449
04755618;1009 TULANE DR, ARLINGTON, 76012;35000;182748;217748;35000;182748;217748;NULL;NULL;2092;NULL;NULL;0.1848;NULL;NULL;8050
06699529;1009 VILLAGE GREEN CT, ARLINGTON, 76012;50000;225797;275797;50000;225797;275797;NULL;NULL;2950;NULL;NULL;0.2029;NULL;NULL;8842
01078941;1009 W CEDAR ST, ARLINGTON, 76012;15000;67495;82495;15000;67495;82495;NULL;NULL;1186;NULL;NULL;0.3046;NULL;NULL;13272
02319373;1009 W TUCKER BLVD, ARLINGTON, 76013;15000;108888;123888;15000;74443;89443;NULL;NULL;1181;NULL;NULL;0.1984;NULL;NULL;8645
02972840;1009 WEMBLEY RD, ARLINGTON, 76014;15000;102572;117572;15000;77081;92081;NULL;NULL;1482;NULL;NULL;0.2085;NULL;NULL;9085
41320514;1009 WHISPERING OAK CT, ARLINGTON, 76012;20001;230263;250264;20001;201063;221064;NULL;NULL;2268;NULL;NULL;0.4524;NULL;NULL;19710
03858618;1009 WILSHIRE BLVD, ARLINGTON, 76012;16505;96590;113095;16505;87557;104062;NULL;NULL;1332;NULL;NULL;0.2526;NULL;NULL;11003
03593827;1009 WOODBROOK ST, ARLINGTON, 76011;15000;91864;106864;15000;89423;104423;NULL;NULL;1403;NULL;NULL;0.1542;NULL;NULL;6720
07624654;101 ADIRONDACK TR, ARLINGTON, 76002;25000;173573;198573;25000;168992;193992;NULL;NULL;2234;NULL;NULL;0.2099;NULL;NULL;9147
02142791;101 BIRD DR, ARLINGTON, 76010;11000;60654;71654;11000;60654;71654;NULL;NULL;891;NULL;NULL;0.0942;NULL;NULL;4104
05148022;101 COLONY DR, ARLINGTON, 76002;20000;114356;134356;20000;114356;134356;NULL;NULL;1400;NULL;NULL;0.1814;NULL;NULL;7903
06118623;101 E EMBERCREST DR, ARLINGTON, 76018;20000;142469;162469;20000;142469;162469;NULL;NULL;1666;NULL;NULL;0.201;NULL;NULL;8756
05221404;101 HARDIN DR, ARLINGTON, 76018;20000;157827;177827;20000;145297;165297;NULL;NULL;1671;NULL;NULL;0.2469;NULL;NULL;10757
04916980;101 HIGHRIDGE DR, ARLINGTON, 76014;1;0;1;1;0;1;NULL;NULL;0;NULL;NULL;0.2376;NULL;NULL;10352
00907014;101 JUNIPER DR, ARLINGTON, 76018;20000;131074;151074;20000;131074;151074;NULL;NULL;1676;NULL;NULL;0.2341;NULL;NULL;10200
02928264;101 KAREN CT, ARLINGTON, 76014;15000;113058;128058;15000;83857;98857;NULL;NULL;1375;NULL;NULL;0.0567;NULL;NULL;2470
07810342;101 MATLOCK MEADOW DR, ARLINGTON, 76002;18750;191782;210532;18750;187048;205798;NULL;NULL;2787;NULL;NULL;0.213;NULL;NULL;9278
06075770;101 MOSS HILL DR, ARLINGTON, 76018;20000;108154;128154;20000;108154;128154;NULL;NULL;1220;NULL;NULL;0.2081;NULL;NULL;9066
02141779;101 PARKVIEW DR, ARLINGTON, 76010;11000;74743;85743;11000;74743;85743;NULL;NULL;1366;NULL;NULL;0.4848;NULL;NULL;21122
06118917;101 SIPES CT, ARLINGTON, 76018;20000;142483;162483;20000;126277;146277;NULL;NULL;1672;NULL;NULL;0.178;NULL;NULL;7754
06677584;101 SUDBURY WAY, ARLINGTON, 76018;20000;182287;202287;20000;167112;187112;NULL;NULL;2418;NULL;NULL;0.1829;NULL;NULL;7971
00569909;101 VARSITY CIR, ARLINGTON, 76013;25000;135362;160362;25000;105429;130429;NULL;NULL;2284;NULL;NULL;0.3133;NULL;NULL;13650
00257761;101 W PARK ROW DR, ARLINGTON, 76010;20000;111360;131360;20000;111360;131360;NULL;NULL;1922;NULL;NULL;0.6008;NULL;NULL;26173
02149621;101 W TIMBERVIEW LN, ARLINGTON, 76014;12000;60779;72779;12000;60779;72779;NULL;NULL;1104;NULL;NULL;0.1131;NULL;NULL;4928
02966212;101 W WILLIAMSBURG MNR, ARLINGTON, 76014;15000;108157;123157;15000;108157;123157;NULL;NULL;1546;NULL;NULL;0.2206;NULL;NULL;9610
40980219;1010 ABIGAIL DR, ARLINGTON, 76002;30000;170552;200552;30000;170552;200552;NULL;NULL;2132;NULL;NULL;0.1653;NULL;NULL;7203
07584377;1010 ANDROMEDA WAY, ARLINGTON, 76013;30000;263826;293826;30000;245275;275275;NULL;NULL;2850;NULL;NULL;0.1649;NULL;NULL;7187
05188784;1010 ASHMOUNT LN, ARLINGTON, 76017;0;0;0;0;0;0;NULL;NULL;1564;NULL;NULL;0.2006;NULL;NULL;8739
07014112;1010 BANNACK DR, ARLINGTON, 76001;22000;118166;140166;22000;118166;140166;NULL;NULL;1507;NULL;NULL;0.1679;NULL;NULL;7318
03245519;1010 BELVEDERE DR, ARLINGTON, 76010;10000;95549;105549;10000;71554;81554;NULL;NULL;1698;NULL;NULL;0.1938;NULL;NULL;8442
04756436;1010 BRIARCLIFF DR, ARLINGTON, 76012;35000;187694;222694;35000;187694;222694;NULL;NULL;2203;NULL;NULL;0.2191;NULL;NULL;9545
06950795;1010 BROOK CANYON DR, ARLINGTON, 76018;0;0;0;0;0;0;NULL;NULL;1602;NULL;NULL;0.1659;NULL;NULL;7230
06758770;1010 CARLISLE DR, ARLINGTON, 76017;20000;184650;204650;20000;154240;174240;NULL;NULL;2463;NULL;NULL;0.1511;NULL;NULL;6582
05565022;1010 CHEDDAR CT, ARLINGTON, 76017;10000;108542;118542;10000;108542;118542;NULL;NULL;1470;NULL;NULL;0.1025;NULL;NULL;4465
07299761;1010 COURTSIDE DR, ARLINGTON, 76002;0;0;0;0;0;0;NULL;NULL;1458;NULL;NULL;0.1559;NULL;NULL;6795
41626583;1010 CRYSTAL OAK LN, ARLINGTON, 76155;70000;311973;381973;70000;154761;224761;NULL;NULL;2990;NULL;NULL;0.1429;NULL;NULL;6229
05188830;1010 DANFORTH CT, ARLINGTON, 76017;20000;115042;135042;20000;115042;135042;NULL;NULL;1444;NULL;NULL;0.1168;NULL;NULL;5089
07653069;1010 DELK DR, ARLINGTON, 76013;31044;231436;262480;31044;229015;260059;NULL;NULL;2758;NULL;NULL;0.5567;NULL;NULL;24253
07843593;1010 DUNKIRK LN, ARLINGTON, 76017;30000;150696;180696;30000;150379;180379;NULL;NULL;2514;NULL;NULL;0.1759;NULL;NULL;7666
03143945;1010 E ROAD TO SIX FLAGS ST, ARLINGTON, 76011;32040;54168;86208;32040;54168;86208;NULL;NULL;1183;NULL;NULL;0.2451;NULL;NULL;10680
02498057;1010 FAIRFAX CT, ARLINGTON, 76015;15000;91922;106922;15000;86614;101614;NULL;NULL;1529;NULL;NULL;0.1689;NULL;NULL;7360
06169309;1010 HAVENBROOK DR, ARLINGTON, 76001;20000;158057;178057;20000;148505;168505;NULL;NULL;1757;NULL;NULL;0.1446;NULL;NULL;6300
02972654;1010 HOLLY HILL CT, ARLINGTON, 76014;15000;104129;119129;15000;78775;93775;NULL;NULL;1558;NULL;NULL;0.198;NULL;NULL;8625
01675710;1010 JUDY LYNN DR, ARLINGTON, 76014;15000;105077;120077;15000;105077;120077;NULL;NULL;1440;NULL;NULL;0.1652;NULL;NULL;7200
01433229;1010 LOCH LOMOND DR, ARLINGTON, 76012;54000;178472;232472;54000;178472;232472;NULL;NULL;3056;NULL;NULL;0.7194;NULL;NULL;31340
07225377;1010 MAZOURKA DR, ARLINGTON, 76001;22000;172862;194862;22000;172862;194862;NULL;NULL;2594;NULL;NULL;0.1579;NULL;NULL;6882
01871307;1010 PAULA DR, ARLINGTON, 76012;15000;69559;84559;15000;69559;84559;NULL;NULL;1158;NULL;NULL;0.1679;NULL;NULL;7316
05518210;1010 PIERCE ARROW DR, ARLINGTON, 76001;0;0;0;0;0;0;NULL;NULL;1426;NULL;NULL;0.1565;NULL;NULL;6819
02496194;1010 PLOVER LN, ARLINGTON, 76015;20000;49023;69023;20000;49023;69023;NULL;NULL;980;NULL;NULL;0.0904;NULL;NULL;3940
05937248;1010 RAGLAND RD, ARLINGTON, 75052;1;0;1;1;0;1;NULL;NULL;0;NULL;NULL;0.249;NULL;NULL;10846
00959855;1010 RIDGEWOOD TERR, ARLINGTON, 76012;20000;158040;178040;20000;133670;153670;NULL;NULL;2159;NULL;NULL;0.2754;NULL;NULL;12000
01675818;1010 SHANA CT, ARLINGTON, 76014;15000;122326;137326;15000;110366;125366;NULL;NULL;1636;NULL;NULL;0.1939;NULL;NULL;8450
40565629;1010 SHORTLEAF PINE DR, ARLINGTON, 76012;30000;202368;232368;30000;202368;232368;NULL;NULL;2391;NULL;NULL;0.1329;NULL;NULL;5793
05232937;1010 STEPHIE ANN CT, ARLINGTON, 76002;17568;134533;152101;17568;87465;105033;NULL;NULL;3098;NULL;NULL;0.976;NULL;NULL;42515
03090507;1010 TANGLEWOOD LN, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2751;NULL;NULL;0.3236;NULL;NULL;14100
06168582;1010 VALLEY BRANCH DR, ARLINGTON, 76001;20000;151581;171581;20000;144778;164778;NULL;NULL;1696;NULL;NULL;0.1404;NULL;NULL;6120
01079042;1010 W CEDAR ST, ARLINGTON, 76012;12000;84974;96974;12000;75399;87399;NULL;NULL;980;NULL;NULL;0.3046;NULL;NULL;13272
02973693;1010 WEMBLEY RD, ARLINGTON, 76014;15000;102653;117653;15000;102653;117653;NULL;NULL;1481;NULL;NULL;0.1848;NULL;NULL;8050
03115372;1010 WHISPERING OAK CT, ARLINGTON, 76012;30000;206954;236954;30000;169771;199771;NULL;NULL;2428;NULL;NULL;0.3242;NULL;NULL;14124
03593746;1010 WILDWOOD DR, ARLINGTON, 76011;0;0;0;0;0;0;NULL;NULL;1611;NULL;NULL;0.1542;NULL;NULL;6720
03594386;1010 WOODBROOK ST, ARLINGTON, 76011;15000;91001;106001;15000;91001;106001;NULL;NULL;1117;NULL;NULL;0.1556;NULL;NULL;6780
40980324;1011 ABIGAIL DR, ARLINGTON, 76002;30000;154583;184583;30000;154583;184583;NULL;NULL;1763;NULL;NULL;0.1811;NULL;NULL;7893
07580851;1011 ANDROMEDA WAY, ARLINGTON, 76013;30000;285708;315708;30000;285708;315708;NULL;NULL;3301;NULL;NULL;0.1649;NULL;NULL;7187
05188709;1011 ASHMOUNT LN, ARLINGTON, 76017;20000;130415;150415;20000;130415;150415;NULL;NULL;1736;NULL;NULL;0.1817;NULL;NULL;7915
02498189;1011 AVINGTON CT, ARLINGTON, 76015;15000;90419;105419;15000;85253;100253;NULL;NULL;1509;NULL;NULL;0.1742;NULL;NULL;7590
03245268;1011 BELVEDERE DR, ARLINGTON, 76010;10000;118404;128404;10000;98779;108779;NULL;NULL;2135;NULL;NULL;0.2053;NULL;NULL;8946
06811108;1011 BONANZA DR, ARLINGTON, 76063;25000;220606;245606;25000;212512;237512;NULL;NULL;3108;NULL;NULL;0.161;NULL;NULL;7013
04756851;1011 BRIARCLIFF DR, ARLINGTON, 76012;35000;190352;225352;35000;167070;202070;NULL;NULL;2064;NULL;NULL;0.207;NULL;NULL;9020
04756533;1011 BUCKNELL DR, ARLINGTON, 76012;35000;186672;221672;35000;180705;215705;NULL;NULL;2290;NULL;NULL;0.2059;NULL;NULL;8970
02970996;1011 CARLA CT, ARLINGTON, 76014;15000;101017;116017;15000;74056;89056;NULL;NULL;1471;NULL;NULL;0.2431;NULL;NULL;10593
02971127;1011 CHARLESTON CT, ARLINGTON, 76014;15000;107215;122215;15000;79864;94864;NULL;NULL;1624;NULL;NULL;0.2324;NULL;NULL;10125
02498529;1011 CRISTOPHER CT, ARLINGTON, 76015;15000;80677;95677;15000;80677;95677;NULL;NULL;1175;NULL;NULL;0.1716;NULL;NULL;7475
05188989;1011 DANFORTH CT, ARLINGTON, 76017;20000;108725;128725;20000;91804;111804;NULL;NULL;1288;NULL;NULL;0.1108;NULL;NULL;4830
00085529;1011 E INWOOD DR, ARLINGTON, 76010;10000;74820;84820;10000;58607;68607;NULL;NULL;1248;NULL;NULL;0.1763;NULL;NULL;7680
07300042;1011 EASTWICK DR, ARLINGTON, 76002;25000;215053;240053;25000;177191;202191;NULL;NULL;3098;NULL;NULL;0.1809;NULL;NULL;7884
02498006;1011 FAIRFAX CT, ARLINGTON, 76015;15000;98771;113771;15000;93045;108045;NULL;NULL;1662;NULL;NULL;0.2029;NULL;NULL;8840
00959499;1011 GAYE LN, ARLINGTON, 76012;20000;92655;112655;20000;92655;112655;NULL;NULL;1257;NULL;NULL;0.2307;NULL;NULL;10050
03076830;1011 HENSLEY ST, ARLINGTON, 76010;10000;69272;79272;10000;69272;79272;NULL;NULL;932;NULL;NULL;0.1944;NULL;NULL;8470
40966992;1011 HOUSTON ST, ARLINGTON, 76012;15000;135405;150405;15000;118784;133784;NULL;NULL;1378;NULL;NULL;0.1721;NULL;NULL;7500
01676059;1011 JUDY LYNN DR, ARLINGTON, 76014;15000;101061;116061;15000;82768;97768;NULL;NULL;1277;NULL;NULL;0.1735;NULL;NULL;7560
40565726;1011 LOBLOLLY PINE DR, ARLINGTON, 76012;30000;156329;186329;30000;153678;183678;NULL;NULL;1632;NULL;NULL;0.1329;NULL;NULL;5793
41626478;1011 LONE IVORY TR, ARLINGTON, 76155;70000;285069;355069;70000;285069;355069;NULL;NULL;2743;NULL;NULL;0.1619;NULL;NULL;7056
07226101;1011 MAZOURKA DR, ARLINGTON, 76001;22000;131728;153728;22000;125608;147608;NULL;NULL;1679;NULL;NULL;0.1579;NULL;NULL;6882
