id;address;land_market_share;impr_market_share;total_market_share;land_appraisal_value;impr_appraisal_value;total_appraisal_value;land_approximate_size;impr_approximate_size;total_approximate_size;land_land_acres;impr_land_acres;total_land_acres;land_land_sqft;impr_land_sqft;total_land_sqft
05922712;1005 FLAMEWOOD DR, ARLINGTON, 76001;20000;166361;186361;20000;164210;184210;NULL;NULL;2132;NULL;NULL;0.1763;NULL;NULL;7681
06360572;1005 FLOWER DR, ARLINGTON, 76017;20000;166606;186606;20000;142076;162076;NULL;NULL;2105;NULL;NULL;0.1484;NULL;NULL;6468
00960950;1005 FORREST DR, ARLINGTON, 76012;20000;173433;193433;20000;173433;193433;NULL;NULL;2483;NULL;NULL;0.2066;NULL;NULL;9000
00960950;1005 FORREST DR, ARLINGTON, 76012;20000;173433;193433;20000;173433;193433;NULL;NULL;2483;NULL;NULL;0.2066;NULL;NULL;9000
00959472;1005 GAYE LN, ARLINGTON, 76012;20000;95838;115838;20000;76800;96800;NULL;NULL;1295;NULL;NULL;0.2393;NULL;NULL;10425
03091147;1005 GLENWICK LN, ARLINGTON, 76012;20000;130448;150448;20000;96463;116463;NULL;NULL;1624;NULL;NULL;0.2956;NULL;NULL;12880
06998011;1005 GLYNN OAKS DR, ARLINGTON, 76010;12000;81928;93928;12000;81928;93928;NULL;NULL;1275;NULL;NULL;0.2029;NULL;NULL;8842
02970368;1005 GRANTS PKWY, ARLINGTON, 76014;15000;119245;134245;15000;119245;134245;NULL;NULL;1550;NULL;NULL;0.2061;NULL;NULL;8979
03076806;1005 HENSLEY ST, ARLINGTON, 76010;10000;75335;85335;10000;75335;85335;NULL;NULL;1058;NULL;NULL;0.1666;NULL;NULL;7260
02498863;1005 HIGH POINT RD, ARLINGTON, 76015;15000;87339;102339;15000;80227;95227;NULL;NULL;1183;NULL;NULL;0.2218;NULL;NULL;9664
02498863;1005 HIGH POINT RD, ARLINGTON, 76015;15000;87339;102339;15000;80227;95227;NULL;NULL;1183;NULL;NULL;0.2218;NULL;NULL;9664
00062634;1005 HIGHLAND DR, ARLINGTON, 76010;10000;70231;80231;10000;70231;80231;NULL;NULL;1318;NULL;NULL;0.1473;NULL;NULL;6420
02972557;1005 HOLLY HILL CT, ARLINGTON, 76014;15000;107937;122937;15000;84288;99288;NULL;NULL;1458;NULL;NULL;0.1848;NULL;NULL;8050
41626621;1005 IVY CHARM WAY, ARLINGTON, 76155;1;0;1;1;0;1;NULL;NULL;0;NULL;NULL;0.4169;NULL;NULL;18164
01676024;1005 JUDY LYNN DR, ARLINGTON, 76014;15000;103172;118172;15000;103172;118172;NULL;NULL;1390;NULL;NULL;0.1652;NULL;NULL;7200
04751914;1005 LESLIE CT, ARLINGTON, 76012;35000;192735;227735;35000;186440;221440;NULL;NULL;2351;NULL;NULL;0.2148;NULL;NULL;9360
04751914;1005 LESLIE CT, ARLINGTON, 76012;35000;192735;227735;35000;186440;221440;NULL;NULL;2351;NULL;NULL;0.2148;NULL;NULL;9360
03115836;1005 LIVE OAK LN, ARLINGTON, 76012;30000;307729;337729;30000;264030;294030;NULL;NULL;3472;NULL;NULL;0.2552;NULL;NULL;11120
03115836;1005 LIVE OAK LN, ARLINGTON, 76012;30000;307729;337729;30000;264030;294030;NULL;NULL;3472;NULL;NULL;0.2552;NULL;NULL;11120
41626508;1005 LONE IVORY TR, ARLINGTON, 76155;70000;303560;373560;70000;303560;373560;NULL;NULL;2938;NULL;NULL;0.1129;NULL;NULL;4922
41626508;1005 LONE IVORY TR, ARLINGTON, 76155;70000;303560;373560;70000;303560;373560;NULL;NULL;2938;NULL;NULL;0.1129;NULL;NULL;4922
41626508;1005 LONE IVORY TR, ARLINGTON, 76155;70000;303560;373560;70000;303560;373560;NULL;NULL;2938;NULL;NULL;0.1129;NULL;NULL;4922
02044692;1005 LYNDA LN, ARLINGTON, 76013;0;0;0;0;0;0;NULL;NULL;1584;NULL;NULL;0.1997;NULL;NULL;8700
02044692;1005 LYNDA LN, ARLINGTON, 76013;0;0;0;0;0;0;NULL;NULL;1584;NULL;NULL;0.1997;NULL;NULL;8700
07583834;1005 LYRA CT, ARLINGTON, 76013;30000;226430;256430;30000;226430;256430;NULL;NULL;2483;NULL;NULL;0.2539;NULL;NULL;11064
07583834;1005 LYRA CT, ARLINGTON, 76013;30000;226430;256430;30000;226430;256430;NULL;NULL;2483;NULL;NULL;0.2539;NULL;NULL;11064
40978257;1005 MAGNOLIA ST, ARLINGTON, 76012;54450;210010;264460;54450;210010;264460;NULL;NULL;2375;NULL;NULL;0.625;NULL;NULL;27225
02382156;1005 MAPLEVIEW DR, ARLINGTON, 76018;20000;113394;133394;20000;89263;109263;NULL;NULL;1395;NULL;NULL;0.1683;NULL;NULL;7332
02382156;1005 MAPLEVIEW DR, ARLINGTON, 76018;20000;113394;133394;20000;89263;109263;NULL;NULL;1395;NULL;NULL;0.1683;NULL;NULL;7332
07226063;1005 MAZOURKA DR, ARLINGTON, 76001;22000;161097;183097;22000;161097;183097;NULL;NULL;2304;NULL;NULL;0.1579;NULL;NULL;6882
00959928;1005 MCKINNEY ST, ARLINGTON, 76012;20000;144042;164042;20000;109470;129470;NULL;NULL;1928;NULL;NULL;0.2405;NULL;NULL;10480
05509556;1005 MEADOW GLEN CT, ARLINGTON, 76018;20000;173578;193578;20000;173578;193578;NULL;NULL;2760;NULL;NULL;0.2882;NULL;NULL;12555
06284264;1005 MILBY OAKS CIR, ARLINGTON, 76013;20000;137504;157504;20000;137504;157504;NULL;NULL;1407;NULL;NULL;0.1859;NULL;NULL;8102
03077217;1005 MOORE TERR, ARLINGTON, 76010;10000;66198;76198;10000;66198;76198;NULL;NULL;1220;NULL;NULL;0.1666;NULL;NULL;7260
03077217;1005 MOORE TERR, ARLINGTON, 76010;10000;66198;76198;10000;66198;76198;NULL;NULL;1220;NULL;NULL;0.1666;NULL;NULL;7260
03297144;1005 OAKWOOD LN, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;1355;NULL;NULL;0.4831;NULL;NULL;21044
05526310;1005 PACKARD DR, ARLINGTON, 76001;20000;114488;134488;20000;114488;134488;NULL;NULL;1370;NULL;NULL;0.1283;NULL;NULL;5592
04347528;1005 PAULA DR, ARLINGTON, 76012;15000;79570;94570;15000;79570;94570;NULL;NULL;1036;NULL;NULL;0.1678;NULL;NULL;7309
04347528;1005 PAULA DR, ARLINGTON, 76012;15000;79570;94570;15000;79570;94570;NULL;NULL;1036;NULL;NULL;0.1678;NULL;NULL;7309
07584032;1005 PEEBLES CT, ARLINGTON, 76013;30000;236465;266465;30000;225324;255324;NULL;NULL;2473;NULL;NULL;0.1989;NULL;NULL;8668
07584032;1005 PEEBLES CT, ARLINGTON, 76013;30000;236465;266465;30000;225324;255324;NULL;NULL;2473;NULL;NULL;0.1989;NULL;NULL;8668
07582102;1005 PEGASUS DR, ARLINGTON, 76013;30000;201921;231921;30000;201461;231461;NULL;NULL;1937;NULL;NULL;0.235;NULL;NULL;10237
02496267;1005 PLEASANT VALLEY LN, ARLINGTON, 76015;20000;54324;74324;20000;44977;64977;NULL;NULL;1166;NULL;NULL;0.082;NULL;NULL;3572
02496011;1005 PLOVER LN, ARLINGTON, 76015;20000;54793;74793;20000;54793;74793;NULL;NULL;1166;NULL;NULL;0.1289;NULL;NULL;5616
01431803;1005 PORTOFINO DR, ARLINGTON, 76012;34000;196984;230984;34000;141985;175985;NULL;NULL;2158;NULL;NULL;0.2961;NULL;NULL;12900
06758649;1005 PRADO REAL DR, ARLINGTON, 76017;20000;184119;204119;20000;153030;173030;NULL;NULL;2476;NULL;NULL;0.1378;NULL;NULL;6003
06758649;1005 PRADO REAL DR, ARLINGTON, 76017;20000;184119;204119;20000;153030;173030;NULL;NULL;2476;NULL;NULL;0.1378;NULL;NULL;6003
04755863;1005 PURDUE DR, ARLINGTON, 76012;35000;192272;227272;35000;158963;193963;NULL;NULL;1871;NULL;NULL;0.1821;NULL;NULL;7935
02024055;1005 REDBUD CT, ARLINGTON, 76012;18000;73408;91408;18000;73408;91408;NULL;NULL;1573;NULL;NULL;0.1878;NULL;NULL;8184
07584083;1005 REGULUS CT, ARLINGTON, 76013;30000;199517;229517;30000;199065;229065;NULL;NULL;1914;NULL;NULL;0.2539;NULL;NULL;11064
07584083;1005 REGULUS CT, ARLINGTON, 76013;30000;199517;229517;30000;199065;229065;NULL;NULL;1914;NULL;NULL;0.2539;NULL;NULL;11064
00959146;1005 RIDGEWOOD TERR, ARLINGTON, 76012;20000;142195;162195;20000;119634;139634;NULL;NULL;2218;NULL;NULL;0.2915;NULL;NULL;12700
04751604;1005 ROCKY CANYON RD, ARLINGTON, 76012;35000;196735;231735;35000;186430;221430;NULL;NULL;2423;NULL;NULL;0.2506;NULL;NULL;10920
04751604;1005 ROCKY CANYON RD, ARLINGTON, 76012;35000;196735;231735;35000;186430;221430;NULL;NULL;2423;NULL;NULL;0.2506;NULL;NULL;10920
02798182;1005 ROSEWOOD LN, ARLINGTON, 76010;12000;106900;118900;12000;106900;118900;NULL;NULL;1616;NULL;NULL;0.2346;NULL;NULL;10220
40979393;1005 ROSITA ST, ARLINGTON, 76002;30000;175417;205417;30000;175417;205417;NULL;NULL;2314;NULL;NULL;0.2058;NULL;NULL;8967
00959340;1005 ROSS TR, ARLINGTON, 76012;20000;146801;166801;20000;146801;166801;NULL;NULL;1823;NULL;NULL;0.2754;NULL;NULL;12000
07458657;1005 ROYAL CIR, ARLINGTON, 76001;0;11299;11299;0;11299;11299;NULL;NULL;896;NULL;NULL;0;NULL;NULL;0
07458657;1005 ROYAL CIR, ARLINGTON, 76001;0;11299;11299;0;11299;11299;NULL;NULL;896;NULL;NULL;0;NULL;NULL;0
00571199;1005 RUBY ST, ARLINGTON, 76010;18000;145638;163638;18000;145638;163638;NULL;NULL;2056;NULL;NULL;0.1283;NULL;NULL;5590
01675893;1005 SHANA CT, ARLINGTON, 76014;15000;110013;125013;15000;96683;111683;NULL;NULL;1550;NULL;NULL;0.1691;NULL;NULL;7370
01675893;1005 SHANA CT, ARLINGTON, 76014;15000;110013;125013;15000;96683;111683;NULL;NULL;1550;NULL;NULL;0.1691;NULL;NULL;7370
04751787;1005 SHELLEY CT, ARLINGTON, 76012;35000;183850;218850;35000;174814;209814;NULL;NULL;2273;NULL;NULL;0.2148;NULL;NULL;9360
04751787;1005 SHELLEY CT, ARLINGTON, 76012;35000;183850;218850;35000;174814;209814;NULL;NULL;2273;NULL;NULL;0.2148;NULL;NULL;9360
02974754;1005 SHENANDOAH DR, ARLINGTON, 76014;15000;60809;75809;15000;60809;75809;NULL;NULL;1396;NULL;NULL;0.1716;NULL;NULL;7475
00273643;1005 SHERWOOD DR, ARLINGTON, 76013;30000;411210;441210;30000;383699;413699;NULL;NULL;5471;NULL;NULL;0.4956;NULL;NULL;21590
00273643;1005 SHERWOOD DR, ARLINGTON, 76013;30000;411210;441210;30000;383699;413699;NULL;NULL;5471;NULL;NULL;0.4956;NULL;NULL;21590
40565149;1005 SHORTLEAF PINE DR, ARLINGTON, 76012;30000;157304;187304;30000;155493;185493;NULL;NULL;1634;NULL;NULL;0.139;NULL;NULL;6055
05859484;1005 SILENT DR, ARLINGTON, 76017;10000;80673;90673;10000;80673;90673;NULL;NULL;1004;NULL;NULL;0.1229;NULL;NULL;5355
05859484;1005 SILENT DR, ARLINGTON, 76017;10000;80673;90673;10000;80673;90673;NULL;NULL;1004;NULL;NULL;0.1229;NULL;NULL;5355
05922658;1005 SILVER SPRUCE DR, ARLINGTON, 76001;20000;113124;133124;20000;113124;133124;NULL;NULL;1316;NULL;NULL;0.1471;NULL;NULL;6409
01446290;1005 SOUTHMOOR DR, ARLINGTON, 76010;12000;100572;112572;12000;100572;112572;NULL;NULL;2148;NULL;NULL;0.1616;NULL;NULL;7040
06611079;1005 SPRING MILLER CT, ARLINGTON, 76002;39690;163546;203236;39690;163546;203236;NULL;NULL;1995;NULL;NULL;1.323;NULL;NULL;57630
05233119;1005 STACEY RENEE CT, ARLINGTON, 76002;30000;5595;35595;30000;5595;35595;NULL;NULL;2128;NULL;NULL;1;NULL;NULL;43560
03245543;1005 SUNNYVALE DR, ARLINGTON, 76010;10000;50537;60537;10000;50537;60537;NULL;NULL;864;NULL;NULL;0.188;NULL;NULL;8190
40966119;1005 SUSAN DR, ARLINGTON, 76010;20000;129443;149443;20000;129443;149443;NULL;NULL;1597;NULL;NULL;0.1396;NULL;NULL;6084
40966119;1005 SUSAN DR, ARLINGTON, 76010;20000;129443;149443;20000;129443;149443;NULL;NULL;1597;NULL;NULL;0.1396;NULL;NULL;6084
40638723;1005 TABASCO TR, ARLINGTON, 76002;30000;160419;190419;30000;160419;190419;NULL;NULL;1860;NULL;NULL;0.2044;NULL;NULL;8905
03090531;1005 TANGLEWOOD LN, ARLINGTON, 76012;20000;221587;241587;20000;167671;187671;NULL;NULL;2115;NULL;NULL;0.3684;NULL;NULL;16048
06810365;1005 TELLURIDE DR, ARLINGTON, 76063;25000;262130;287130;25000;187839;212839;NULL;NULL;3914;NULL;NULL;0.171;NULL;NULL;7449
05565197;1005 TENNESSEE TR, ARLINGTON, 76017;10000;86782;96782;10000;86782;96782;NULL;NULL;1159;NULL;NULL;0.0688;NULL;NULL;2999
02972379;1005 TERREBONNE CT, ARLINGTON, 76014;15000;103934;118934;15000;77444;92444;NULL;NULL;1492;NULL;NULL;0.1666;NULL;NULL;7260
04755588;1005 TULANE DR, ARLINGTON, 76012;35000;178485;213485;35000;155091;190091;NULL;NULL;1926;NULL;NULL;0.1821;NULL;NULL;7935
06169252;1005 VALLEY BRANCH DR, ARLINGTON, 76001;20000;163833;183833;20000;162615;182615;NULL;NULL;1804;NULL;NULL;0.1515;NULL;NULL;6600
03244962;1005 VALLEY VIEW DR, ARLINGTON, 76010;10000;68934;78934;10000;53767;63767;NULL;NULL;1289;NULL;NULL;0.1984;NULL;NULL;8643
06699502;1005 VILLAGE GREEN CT, ARLINGTON, 76012;50000;195863;245863;50000;195863;245863;NULL;NULL;2463;NULL;NULL;0.22;NULL;NULL;9586
06699502;1005 VILLAGE GREEN CT, ARLINGTON, 76012;50000;195863;245863;50000;195863;245863;NULL;NULL;2463;NULL;NULL;0.22;NULL;NULL;9586
01973479;1005 VILLAGE WOOD CT, ARLINGTON, 76012;35000;179645;214645;35000;147710;182710;NULL;NULL;1809;NULL;NULL;0.2481;NULL;NULL;10810
01973479;1005 VILLAGE WOOD CT, ARLINGTON, 76012;35000;179645;214645;35000;147710;182710;NULL;NULL;1809;NULL;NULL;0.2481;NULL;NULL;10810
41545567;1005 VIRIDIAN PARK LN, ARLINGTON, 76155;1;0;1;1;0;1;NULL;NULL;0;NULL;NULL;0.0169;NULL;NULL;740
01078925;1005 W CEDAR ST, ARLINGTON, 76012;15000;77659;92659;15000;58689;73689;NULL;NULL;917;NULL;NULL;0.2316;NULL;NULL;10089
00688320;1005 W SANFORD ST, ARLINGTON, 76012;33245;306288;339533;33245;306288;339533;NULL;NULL;4164;NULL;NULL;0.5088;NULL;NULL;22163
00688320;1005 W SANFORD ST, ARLINGTON, 76012;33245;306288;339533;33245;306288;339533;NULL;NULL;4164;NULL;NULL;0.5088;NULL;NULL;22163
02319403;1005 W TUCKER BLVD, ARLINGTON, 76013;15000;95987;110987;15000;95987;110987;NULL;NULL;1134;NULL;NULL;0.2324;NULL;NULL;10125
02495848;1005 WAVERLY DR, ARLINGTON, 76015;15000;80676;95676;15000;80676;95676;NULL;NULL;1189;NULL;NULL;0.179;NULL;NULL;7800
03143627;1005 WAYLAND DR, ARLINGTON, 76012;35000;192160;227160;35000;176145;211145;NULL;NULL;2507;NULL;NULL;0.1983;NULL;NULL;8640
03143627;1005 WAYLAND DR, ARLINGTON, 76012;35000;192160;227160;35000;176145;211145;NULL;NULL;2507;NULL;NULL;0.1983;NULL;NULL;8640
02972867;1005 WEMBLEY RD, ARLINGTON, 76014;15000;101749;116749;15000;76718;91718;NULL;NULL;1472;NULL;NULL;0.2085;NULL;NULL;9085
02972867;1005 WEMBLEY RD, ARLINGTON, 76014;15000;101749;116749;15000;76718;91718;NULL;NULL;1472;NULL;NULL;0.2085;NULL;NULL;9085
02498685;1005 WESTMINISTER CT, ARLINGTON, 76015;15000;79940;94940;15000;79940;94940;NULL;NULL;1195;NULL;NULL;0.1689;NULL;NULL;7360
02971275;1005 WHIPPOORWILL CT, ARLINGTON, 76014;0;0;0;0;0;0;NULL;NULL;1612;NULL;NULL;0.1861;NULL;NULL;8107
03115453;1005 WHISPERING OAK CT, ARLINGTON, 76012;30000;223407;253407;30000;189131;219131;NULL;NULL;2574;NULL;NULL;0.3145;NULL;NULL;13700
03115453;1005 WHISPERING OAK CT, ARLINGTON, 76012;30000;223407;253407;30000;189131;219131;NULL;NULL;2574;NULL;NULL;0.3145;NULL;NULL;13700
07843968;1005 WHITE DOVE DR, ARLINGTON, 76017;30000;131606;161606;30000;131606;161606;NULL;NULL;1868;NULL;NULL;0.1679;NULL;NULL;7318
07843968;1005 WHITE DOVE DR, ARLINGTON, 76017;30000;131606;161606;30000;131606;161606;NULL;NULL;1868;NULL;NULL;0.1679;NULL;NULL;7318
03593045;1005 WILDWOOD DR, ARLINGTON, 76011;15000;106798;121798;15000;84583;99583;NULL;NULL;1315;NULL;NULL;0.1542;NULL;NULL;6720
02498324;1005 WINNSBORO CT, ARLINGTON, 76015;15000;79187;94187;15000;71999;86999;NULL;NULL;1189;NULL;NULL;0.1663;NULL;NULL;7245
02498324;1005 WINNSBORO CT, ARLINGTON, 76015;15000;79187;94187;15000;71999;86999;NULL;NULL;1189;NULL;NULL;0.1663;NULL;NULL;7245
41625420;1005 WINTER FIRE WAY, ARLINGTON, 76155;0;0;0;0;0;0;NULL;NULL;2219;NULL;NULL;0.0989;NULL;NULL;4312
41625420;1005 WINTER FIRE WAY, ARLINGTON, 76155;0;0;0;0;0;0;NULL;NULL;2219;NULL;NULL;0.0989;NULL;NULL;4312
03593800;1005 WOODBROOK ST, ARLINGTON, 76011;15000;87904;102904;15000;63166;78166;NULL;NULL;1073;NULL;NULL;0.1542;NULL;NULL;6720
40980235;1006 ABIGAIL DR, ARLINGTON, 76002;30000;156649;186649;30000;156649;186649;NULL;NULL;1784;NULL;NULL;0.1731;NULL;NULL;7542
06292542;1006 ACAPULCO LN, ARLINGTON, 76017;20000;172336;192336;20000;152183;172183;NULL;NULL;2299;NULL;NULL;0.1606;NULL;NULL;7000
03594181;1006 ANDREWS ST, ARLINGTON, 76011;15000;101825;116825;15000;101825;116825;NULL;NULL;1219;NULL;NULL;0.1239;NULL;NULL;5400
07586027;1006 ANDROMEDA WAY, ARLINGTON, 76013;7500;0;7500;7500;0;7500;NULL;NULL;0;NULL;NULL;0.1649;NULL;NULL;7187
07586027;1006 ANDROMEDA WAY, ARLINGTON, 76013;7500;0;7500;7500;0;7500;NULL;NULL;0;NULL;NULL;0.1649;NULL;NULL;7187
07585993;1006 ANDROMEDA WAY, ARLINGTON, 76013;22500;213007;235507;22500;203371;225871;NULL;NULL;1882;NULL;NULL;0.1649;NULL;NULL;7187
07585993;1006 ANDROMEDA WAY, ARLINGTON, 76013;22500;213007;235507;22500;203371;225871;NULL;NULL;1882;NULL;NULL;0.1649;NULL;NULL;7187
06809553;1006 ANGEL FIRE LN, ARLINGTON, 76001;30000;151326;181326;30000;140900;170900;NULL;NULL;1760;NULL;NULL;0.192;NULL;NULL;8364
05188768;1006 ASHMOUNT LN, ARLINGTON, 76017;20000;143276;163276;20000;143276;163276;NULL;NULL;1783;NULL;NULL;0.1067;NULL;NULL;4648
05188768;1006 ASHMOUNT LN, ARLINGTON, 76017;20000;143276;163276;20000;143276;163276;NULL;NULL;1783;NULL;NULL;0.1067;NULL;NULL;4648
04756762;1006 AUBURN DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2185;NULL;NULL;0.1997;NULL;NULL;8701
04756762;1006 AUBURN DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2185;NULL;NULL;0.1997;NULL;NULL;8701
02498251;1006 AVINGTON CT, ARLINGTON, 76015;15000;74372;89372;15000;70928;85928;NULL;NULL;1596;NULL;NULL;0.1716;NULL;NULL;7475
07014139;1006 BANNACK DR, ARLINGTON, 76001;0;0;0;0;0;0;NULL;NULL;1507;NULL;NULL;0.1639;NULL;NULL;7143
07014139;1006 BANNACK DR, ARLINGTON, 76001;0;0;0;0;0;0;NULL;NULL;1507;NULL;NULL;0.1639;NULL;NULL;7143
02974258;1006 BELEMEADE ST, ARLINGTON, 76014;15000;104207;119207;15000;104207;119207;NULL;NULL;1473;NULL;NULL;0.1742;NULL;NULL;7590
02974258;1006 BELEMEADE ST, ARLINGTON, 76014;15000;104207;119207;15000;104207;119207;NULL;NULL;1473;NULL;NULL;0.1742;NULL;NULL;7590
03245497;1006 BELVEDERE DR, ARLINGTON, 76010;10000;63503;73503;10000;39368;49368;NULL;NULL;864;NULL;NULL;0.1938;NULL;NULL;8442
04751973;1006 BERT DR, ARLINGTON, 76012;35000;185568;220568;35000;177597;212597;NULL;NULL;2230;NULL;NULL;0.2309;NULL;NULL;10062
04751973;1006 BERT DR, ARLINGTON, 76012;35000;185568;220568;35000;177597;212597;NULL;NULL;2230;NULL;NULL;0.2309;NULL;NULL;10062
04798104;1006 BLAND DR, ARLINGTON, 76010;16000;241977;257977;16000;241977;257977;NULL;NULL;4208;NULL;NULL;0.1884;NULL;NULL;8208
06811337;1006 BONANZA DR, ARLINGTON, 76063;25000;160843;185843;25000;144400;169400;NULL;NULL;1957;NULL;NULL;0.162;NULL;NULL;7057
06811337;1006 BONANZA DR, ARLINGTON, 76063;25000;160843;185843;25000;144400;169400;NULL;NULL;1957;NULL;NULL;0.162;NULL;NULL;7057
06800556;1006 BRENNER CT, ARLINGTON, 76017;14000;88340;102340;14000;88340;102340;NULL;NULL;1050;NULL;NULL;0.1345;NULL;NULL;5863
04756452;1006 BRIARCLIFF DR, ARLINGTON, 76012;35000;188288;223288;35000;182186;217186;NULL;NULL;2332;NULL;NULL;0.2059;NULL;NULL;8970
07544650;1006 BRIDGES DR, ARLINGTON, 76012;40000;111479;151479;40000;111479;151479;NULL;NULL;1171;NULL;NULL;0;NULL;NULL;0
06950779;1006 BROOK CANYON DR, ARLINGTON, 76018;25000;128883;153883;25000;117054;142054;NULL;NULL;1602;NULL;NULL;0.1659;NULL;NULL;7230
01297422;1006 BROOK HILL CT, ARLINGTON, 76014;15000;112806;127806;15000;86519;101519;NULL;NULL;1562;NULL;NULL;0.1641;NULL;NULL;7150
01297422;1006 BROOK HILL CT, ARLINGTON, 76014;15000;112806;127806;15000;86519;101519;NULL;NULL;1562;NULL;NULL;0.1641;NULL;NULL;7150
04756134;1006 BUCKNELL DR, ARLINGTON, 76012;35000;204338;239338;35000;199476;234476;NULL;NULL;2242;NULL;NULL;0.1753;NULL;NULL;7638
02045486;1006 CANDICE LN, ARLINGTON, 76013;15000;87162;102162;15000;73693;88693;NULL;NULL;1025;NULL;NULL;0.1561;NULL;NULL;6800
02973960;1006 CANDLEWICK ST, ARLINGTON, 76014;15000;92572;107572;15000;67280;82280;NULL;NULL;1242;NULL;NULL;0.1742;NULL;NULL;7590
02971097;1006 CARLA CT, ARLINGTON, 76014;15000;100118;115118;15000;80711;95711;NULL;NULL;1772;NULL;NULL;0.2123;NULL;NULL;9250
06758797;1006 CARLISLE DR, ARLINGTON, 76017;20000;163765;183765;20000;127257;147257;NULL;NULL;1835;NULL;NULL;0.1355;NULL;NULL;5904
02972786;1006 CHAMBLEE CT, ARLINGTON, 76014;15000;110369;125369;15000;82405;97405;NULL;NULL;1616;NULL;NULL;0.198;NULL;NULL;8625
02972786;1006 CHAMBLEE CT, ARLINGTON, 76014;15000;110369;125369;15000;82405;97405;NULL;NULL;1616;NULL;NULL;0.198;NULL;NULL;8625
02971224;1006 CHARLESTON CT, ARLINGTON, 76014;15000;104891;119891;15000;79743;94743;NULL;NULL;1584;NULL;NULL;0.198;NULL;NULL;8625
05565049;1006 CHEDDAR CT, ARLINGTON, 76017;10000;113282;123282;10000;90309;100309;NULL;NULL;1611;NULL;NULL;0.0743;NULL;NULL;3238
07299796;1006 COURTSIDE DR, ARLINGTON, 76002;25000;165766;190766;25000;165766;190766;NULL;NULL;2033;NULL;NULL;0.1559;NULL;NULL;6795
02498626;1006 CRISTOPHER CT, ARLINGTON, 76015;15000;85963;100963;15000;80227;95227;NULL;NULL;1341;NULL;NULL;0.1636;NULL;NULL;7130
41626567;1006 CRYSTAL OAK LN, ARLINGTON, 76155;70000;389545;459545;70000;389545;459545;NULL;NULL;3828;NULL;NULL;0.1839;NULL;NULL;8015
41626567;1006 CRYSTAL OAK LN, ARLINGTON, 76155;70000;389545;459545;70000;389545;459545;NULL;NULL;3828;NULL;NULL;0.1839;NULL;NULL;8015
04752155;1006 CURTIS CT, ARLINGTON, 76012;35000;193611;228611;35000;188014;223014;NULL;NULL;2331;NULL;NULL;0.2093;NULL;NULL;9120
04752155;1006 CURTIS CT, ARLINGTON, 76012;35000;193611;228611;35000;188014;223014;NULL;NULL;2331;NULL;NULL;0.2093;NULL;NULL;9120
05188814;1006 DANFORTH CT, ARLINGTON, 76017;20000;109561;129561;20000;109561;129561;NULL;NULL;1288;NULL;NULL;0.1592;NULL;NULL;6938
02797992;1006 DARLENE LN, ARLINGTON, 76010;12000;90990;102990;12000;90990;102990;NULL;NULL;1237;NULL;NULL;0.2024;NULL;NULL;8820
02974576;1006 DAWNVIEW ST, ARLINGTON, 76014;15000;93277;108277;15000;93277;108277;NULL;NULL;1267;NULL;NULL;0.1795;NULL;NULL;7820
42047607;1006 DE PAUW DR, ARLINGTON, 76012;17500;98275;115775;17500;88738;106238;NULL;NULL;1045;NULL;NULL;0.1874;NULL;NULL;8165
04755804;1006 DE PAUW DR, ARLINGTON, 76012;17500;98275;115775;17500;88738;106238;NULL;NULL;1045;NULL;NULL;0.1874;NULL;NULL;8165
41380444;1006 DELK DR, ARLINGTON, 76013;25984;172464;198448;25984;166100;192084;NULL;NULL;1764;NULL;NULL;0.3976;NULL;NULL;17323
40713253;1006 DOVE TR, ARLINGTON, 76002;30000;144921;174921;30000;124316;154316;NULL;NULL;1638;NULL;NULL;0.1719;NULL;NULL;7492
40713253;1006 DOVE TR, ARLINGTON, 76002;30000;144921;174921;30000;124316;154316;NULL;NULL;1638;NULL;NULL;0.1719;NULL;NULL;7492
00294616;1006 DUGAN ST, ARLINGTON, 76010;9225;116437;125662;9225;116437;125662;NULL;NULL;1757;NULL;NULL;0.1411;NULL;NULL;6150
07843615;1006 DUNKIRK LN, ARLINGTON, 76017;30000;138389;168389;30000;138343;168343;NULL;NULL;2105;NULL;NULL;0.1949;NULL;NULL;8494
00085936;1006 E INWOOD DR, ARLINGTON, 76010;10000;70626;80626;10000;59938;69938;NULL;NULL;1300;NULL;NULL;0.1721;NULL;NULL;7500
00086754;1006 E LOVERS LN, ARLINGTON, 76010;10000;69591;79591;10000;48806;58806;NULL;NULL;1012;NULL;NULL;0.1721;NULL;NULL;7500
00086754;1006 E LOVERS LN, ARLINGTON, 76010;10000;69591;79591;10000;48806;58806;NULL;NULL;1012;NULL;NULL;0.1721;NULL;NULL;7500
03143929;1006 E ROAD TO SIX FLAGS ST, ARLINGTON, 76011;32040;0;32040;32040;0;32040;NULL;NULL;0;NULL;NULL;0.2451;NULL;NULL;10680
03143929;1006 E ROAD TO SIX FLAGS ST, ARLINGTON, 76011;32040;0;32040;32040;0;32040;NULL;NULL;0;NULL;NULL;0.2451;NULL;NULL;10680
02972271;1006 E TIMBERVIEW LN, ARLINGTON, 76014;15000;102035;117035;15000;74419;89419;NULL;NULL;1447;NULL;NULL;0.1763;NULL;NULL;7680
