id,zpid,address,city,zipcode,total_approximate_size,total_appraisal_value,total_market_share,zestimate_amount,valuation_range_high,valuation_range_low,bedrooms,bathrooms,usecode,last_sold_date,year_built,complete,finished_sqft
03115143,29127036,1006 LIVE OAK LN,ARLINGTON,76012,3929,302258,345083,411891,436604,345988,3,2.0,SingleFamily,NULL,1967,True,3929
01433245,29013744,1006 LOCH LOMOND DR,ARLINGTON,76012,3409,303196,326502,411713,432299,391127,3,2.0,SingleFamily,NULL,1979,True,3409
06284310,29263988,1006 MILBY OAKS CIR,ARLINGTON,76013,1582,158631,167467,169838,178330,161346,3,2.0,SingleFamily,05/30/2002,1988,True,1582
02024136,29052836,1006 REDBUD CT,ARLINGTON,76012,1911,104700,104700,157734,168775,137229,3,2.0,SingleFamily,NULL,1966,True,1911
40565645,70570547,1006 SHORTLEAF PINE DR,ARLINGTON,76012,2529,228081,242398,245941,258238,233644,4,2.5,SingleFamily,05/28/2013,2005,True,2529
05232899,29216557,1006 STACEY RENEE CT,ARLINGTON,76002,1848,58794,58794,173269,199259,136883,3,2.0,SingleFamily,NULL,1990,True,1848
06800629,29292258,1006 TENNESSEE TR,ARLINGTON,76017,1155,75383,90369,106058,113482,90149,3,2.0,MultiFamily2To4,08/11/2009,2000,True,1155
06168604,29258407,1006 VALLEY BRANCH DR,ARLINGTON,76001,1728,166774,174349,174763,183501,164277,3,2.0,SingleFamily,08/05/1998,1994,True,1728
06699448,29285001,1006 VILLAGE GREEN CT,ARLINGTON,76012,2348,0,0,282276,304858,251226,3,2.0,SingleFamily,02/25/2016,1998,True,2348
02497913,29084401,1006 WAVERLY DR,ARLINGTON,76015,1189,86999,94187,120789,126828,113542,3,2.0,SingleFamily,04/01/2004,1971,True,1189
02973677,29117694,1006 WEMBLEY RD,ARLINGTON,76014,1626,96800,118841,149472,156946,141998,3,2.0,SingleFamily,06/19/2014,1972,True,1626
03115356,29127051,1006 WHISPERING OAK CT,ARLINGTON,76012,2982,245388,312921,328185,351158,311776,4,3.0,SingleFamily,08/22/2001,1967,True,2982
03594351,29160266,1006 WOODBROOK ST,ARLINGTON,76011,1253,90145,116278,123742,131167,115080,1,1.0,SingleFamily,12/06/1999,1961,True,1253
06809162,29292844,1007 ANGEL FIRE LN,ARLINGTON,76001,1580,163148,168965,171085,179639,162531,3,2.0,SingleFamily,08/19/2011,1998,True,1580
05071828,29205686,1007 BALDWIN DR,ARLINGTON,76012,1640,182226,193378,193401,203071,181797,3,2.0,SingleFamily,11/15/2013,1985,True,1645
04752082,29190338,1007 BERT DR,ARLINGTON,76012,2160,207273,218338,237292,249157,225427,4,2.0,SingleFamily,04/29/1997,1976,True,2160
06360734,29266785,1007 BREEZEWOOD DR,ARLINGTON,76017,1659,140846,158515,170258,178771,161745,3,2.0,SingleFamily,11/24/2004,1993,True,1659
01297481,29004568,1007 BROOK HILL CT,ARLINGTON,76014,1367,93291,119833,139467,146440,132494,3,2.0,SingleFamily,NULL,1980,True,1367
02973758,29117701,1007 CANDLEWICK ST,ARLINGTON,76014,1289,110209,110209,130439,136961,123917,3,2.0,SingleFamily,02/09/2006,1972,True,1289
07842562,83787801,1007 CARTHAGE WAY,ARLINGTON,76017,2606,184221,184624,210029,220530,199528,3,2.0,SingleFamily,02/05/2003,2002,True,2606
02498502,29084455,1007 CRISTOPHER CT,ARLINGTON,76015,1144,84458,94012,114012,119713,108311,3,2.0,SingleFamily,NULL,1971,True,1144
02974355,29117756,1007 DAWNVIEW ST,ARLINGTON,76014,1264,85668,111808,130542,137069,124015,3,2.0,SingleFamily,09/25/1997,1975,True,1264
00086029,28924145,1007 E LOVERS LN,ARLINGTON,76010,1012,64614,83717,86437,93352,78658,3,1.0,SingleFamily,11/13/2003,1953,True,1012
06801102,29292299,1007 ENFILAR LN,ARLINGTON,76017,1577,84216,119658,136850,154641,110848,3,2.0,MultiFamily2To4,NULL,1996,True,1577
00959480,28982167,1007 GAYE LN,ARLINGTON,76012,1295,142514,142514,150386,162417,133844,3,1.0,SingleFamily,NULL,1953,True,1295
02970376,29117395,1007 GRANTS PKWY,ARLINGTON,76014,1580,100188,123996,147993,155393,140593,3,2.0,SingleFamily,05/17/2010,1975,True,1580
04751906,29190322,1007 LESLIE CT,ARLINGTON,76012,2460,224790,224790,258255,271168,245342,3,2.0,SingleFamily,NULL,1974,True,2460
02044684,29054295,1007 LYNDA LN,ARLINGTON,76013,1092,82159,95911,120695,130351,113453,3,1.0,SingleFamily,04/11/2007,1953,True,1092
06284256,29263983,1007 MILBY OAKS CIR,ARLINGTON,76013,1540,149435,163457,165745,174032,157458,3,2.0,SingleFamily,NULL,1988,True,1540
04347536,29175472,1007 PAULA DR,ARLINGTON,76012,1382,92046,92046,143726,150912,135102,3,1.0,SingleFamily,04/17/2002,1962,True,1382
40966100,79938748,1007 SUSAN DR,ARLINGTON,76010,1948,179052,179052,NULL,NULL,NULL,3,NULL,SingleFamily,04/04/2014,2014,True,NULL
06810357,29292948,1007 TELLURIDE DR,ARLINGTON,76063,3999,244239,289971,253115,265771,240459,4,2.0,SingleFamily,03/20/1999,1998,True,3999
02972360,29117574,1007 TERREBONNE CT,ARLINGTON,76014,2791,159655,180482,166171,174480,152877,3,2.0,SingleFamily,NULL,1972,True,2359
06699510,29285007,1007 VILLAGE GREEN CT,ARLINGTON,76012,2140,237382,237382,272926,316594,251092,3,2.0,SingleFamily,11/05/2014,1997,True,2169
05834740,29242817,1007 W LOVERS LN,ARLINGTON,76013,1506,0,0,156317,164133,148501,2,2.0,MultiFamily2To4,NULL,1986,True,1506
02495821,29084216,1007 WAVERLY DR,ARLINGTON,76015,1167,93383,93383,111431,117003,95831,3,1.0,SingleFamily,NULL,1971,True,1167
02498693,29084472,1007 WESTMINISTER CT,ARLINGTON,76015,1967,121605,129959,146520,153846,134798,3,2.0,SingleFamily,NULL,1971,True,1967
40980227,79943651,1008 ABIGAIL DR,ARLINGTON,76002,2307,205041,205041,222784,233923,211645,4,2.0,SingleFamily,08/22/2007,2007,True,2307
07584954,58524701,1008 ANDROMEDA WAY,ARLINGTON,76013,2400,246924,246924,254983,267732,242234,3,2.0,SingleFamily,09/14/2016,2001,True,2400
02498243,29084431,1008 AVINGTON CT,ARLINGTON,76015,1588,104542,104542,121873,127967,114561,3,2.0,SingleFamily,10/16/2001,1971,True,1189
04751981,29190330,1008 BERT DR,ARLINGTON,76012,2300,0,0,249901,262396,237406,4,3.0,SingleFamily,01/22/1997,1976,True,2300
06360521,29266768,1008 BREEZEWOOD DR,ARLINGTON,76017,1451,0,0,158432,166354,150510,3,2.0,SingleFamily,07/28/2016,1992,True,1451
04756126,29190703,1008 BUCKNELL DR,ARLINGTON,76012,2032,199045,215180,226334,237651,212754,3,2.0,SingleFamily,08/05/1999,1977,True,2032
02973979,29117721,1008 CANDLEWICK ST,ARLINGTON,76014,1230,109435,109435,126804,133144,119196,3,2.0,SingleFamily,12/09/2002,1973,True,1230
05072107,29205712,1008 CLEMSON DR,ARLINGTON,76012,2350,224049,230711,248351,260769,235933,4,3.0,SingleFamily,NULL,1984,True,2350
05188822,29213929,1008 DANFORTH CT,ARLINGTON,76017,1634,147119,147119,172006,182326,163406,3,3.0,SingleFamily,11/16/2005,1987,True,1634
00294586,28938113,1008 DUGAN ST,ARLINGTON,76010,952,58080,70231,77341,82755,68833,2,1.0,SingleFamily,12/10/2007,1921,True,952
02498065,29084415,1008 FAIRFAX CT,ARLINGTON,76015,1413,102372,102372,138107,145012,131202,4,2.0,SingleFamily,NULL,1971,True,1413
05517478,29225161,1008 GALAXY DR,ARLINGTON,76001,1373,145606,147413,153741,161428,146054,3,2.0,SingleFamily,10/22/1992,1992,True,1373
03077055,29124560,1008 HENSLEY ST,ARLINGTON,76010,948,80004,80004,75009,80260,66758,3,1.0,SingleFamily,05/03/2001,1953,True,948
04751868,29190318,1008 LESLIE CT,ARLINGTON,76012,1965,199408,227337,222436,233558,211314,3,2.0,SingleFamily,12/14/2001,1976,True,1965
02045389,29054357,1008 LYNDA LN,ARLINGTON,76013,1026,93312,93312,114089,125498,102680,3,1.0,SingleFamily,NULL,1953,True,1026
03091279,29125649,1008 OAKWOOD LN,ARLINGTON,76012,1534,105000,105000,151147,163239,131498,3,1.5,SingleFamily,09/15/2003,1955,True,1534
07582447,58524623,1008 PEGASUS DR,ARLINGTON,76013,1786,0,0,216034,226836,198751,3,2.0,SingleFamily,11/02/2016,2001,True,1786
02496585,29084284,1008 PLEASANT VALLEY LN,ARLINGTON,76015,1166,74324,74324,88838,98610,80843,3,2.0,SingleFamily,09/13/2013,1972,True,1166
04755502,29190648,1008 PURDUE DR,ARLINGTON,76012,1779,177628,202959,202832,212974,192690,3,2.0,SingleFamily,NULL,1977,True,1779
40980464,79939409,1008 ROSITA ST,ARLINGTON,76002,1791,187651,187651,193195,202855,183535,3,2.0,SingleFamily,05/28/2008,2008,True,1761
06360661,29266781,1008 SILENT DR,ARLINGTON,76017,1819,176465,176465,181985,191084,171066,3,2.0,SingleFamily,08/25/1997,1993,True,1819
04797981,29193703,1008 SOUTHMOOR DR,ARLINGTON,76010,4208,257977,257977,305325,366390,244260,8,4.0,MultiFamily2To4,01/16/2007,1983,True,4208
06800610,29292257,1008 TENNESSEE TR,ARLINGTON,76017,1155,0,0,107396,112766,91287,2,2.0,MultiFamily2To4,09/01/2015,2000,True,1155
06168590,29258406,1008 VALLEY BRANCH DR,ARLINGTON,76001,1696,164778,171581,170795,179335,160547,3,2.0,SingleFamily,NULL,1994,True,1696
06699421,29285000,1008 VILLAGE GREEN CT,ARLINGTON,76012,2333,241494,241494,257614,291104,244733,4,2.0,SingleFamily,08/18/2003,1998,True,2333
02319845,29072198,1008 W TUCKER BLVD,ARLINGTON,76013,1573,75020,137455,114027,120869,98063,3,1.0,SingleFamily,NULL,1958,True,1041
00960977,28982299,1008 WALNUT DR,ARLINGTON,76012,2697,206525,206525,234010,255071,210609,3,2.0,SingleFamily,03/09/2004,1962,True,2697
02498782,29084480,1008 WESTMINISTER CT,ARLINGTON,76015,1189,59045,59898,114682,120416,107801,3,2.0,SingleFamily,NULL,1971,True,1189
07843542,60243286,1008 WHITE DOVE DR,ARLINGTON,76017,1868,161606,161606,186047,195349,174884,3,2.0,SingleFamily,07/03/2014,2002,True,1868
02498413,29084447,1008 WINNSBORO CT,ARLINGTON,76015,1175,86273,94608,118586,124515,112657,3,2.0,SingleFamily,05/09/2000,1971,True,1175
40980316,79938746,1009 ABIGAIL DR,ARLINGTON,76002,2307,205041,205041,220777,231816,209738,3,2.0,SingleFamily,09/04/2007,2007,True,2307
04756967,29190779,1009 AUBURN DR,ARLINGTON,76012,1930,190454,214835,222298,233413,211183,3,2.0,SingleFamily,NULL,1977,True,1930
02974029,29117726,1009 BELEMEADE ST,ARLINGTON,76014,1288,84458,111458,131178,137737,124619,3,2.0,SingleFamily,04/06/2011,1973,True,1288
04752074,29190337,1009 BERT DR,ARLINGTON,76012,2169,216469,238757,237800,249690,225910,3,2.0,SingleFamily,06/27/2000,1976,True,2169
05566312,29228098,1009 BRENNER CT,ARLINGTON,76017,981,79893,79893,102273,112500,91023,3,2.0,Townhouse,12/01/1998,1988,True,1021
07842554,83811804,1009 CARTHAGE WAY,ARLINGTON,76017,2125,168675,168728,195487,205261,185713,3,2.0,SingleFamily,02/03/2003,2002,True,2125
00464392,28951003,1009 COKE DR,ARLINGTON,76010,1963,136732,136732,183051,192204,170237,3,2.0,SingleFamily,07/31/2006,1958,True,1963
01431544,29013601,1009 CROWLEY RD,ARLINGTON,76012,3755,322392,347634,409616,434193,380943,4,3.5,SingleFamily,NULL,1977,True,3755
04756215,29190712,1009 DE PAUW DR,ARLINGTON,76012,2018,214680,214680,224001,235201,212801,3,2.0,SingleFamily,NULL,1977,True,2018
07300034,54037638,1009 EASTWICK DR,ARLINGTON,76002,2038,164076,190929,196091,205896,184326,3,2.0,SingleFamily,05/17/2005,2001,True,2038
02497999,29084408,1009 FAIRFAX CT,ARLINGTON,76015,1378,89597,93744,131999,138599,125399,3,2.0,SingleFamily,04/23/2008,1970,True,1378
06998046,29304016,1009 GLYNN OAKS DR,ARLINGTON,76010,1313,69454,91418,111689,122858,104988,3,2.0,SingleFamily,NULL,1961,True,1313
00062642,28922196,1009 HIGHLAND DR,ARLINGTON,76010,971,66792,88764,86156,91325,74956,3,2.0,SingleFamily,NULL,1955,True,971
04347544,29175473,1009 PAULA DR,ARLINGTON,76012,1005,93581,93581,119317,130056,103806,3,2.0,SingleFamily,11/10/2005,1962,True,1005
02495996,29084231,1009 PLOVER LN,ARLINGTON,76015,1166,74793,74793,91856,104716,81752,2,2.0,SingleFamily,NULL,1973,True,1166
02024039,29052828,1009 REDBUD CT,ARLINGTON,76012,2915,122459,122459,221560,248147,190542,3,3.5,SingleFamily,04/07/2003,1963,True,2915
04751760,29190309,1009 SHELLEY CT,ARLINGTON,76012,2363,190304,193079,244293,256508,232078,3,2.0,SingleFamily,05/03/2000,1974,True,2363
05922623,29247505,1009 SILVER SPRUCE DR,ARLINGTON,76001,1475,139040,141713,160060,168063,152057,3,2.0,SingleFamily,01/23/2002,1987,True,1475
06810349,29292947,1009 TELLURIDE DR,ARLINGTON,76063,3012,224679,233952,232955,244603,207330,3,2.0,SingleFamily,06/14/1999,1999,True,3012
03143600,29128966,1009 WAYLAND DR,ARLINGTON,76012,2469,208967,227453,252648,265280,240016,4,2.0,SingleFamily,02/20/2003,1974,True,2469
03593061,29160150,1009 WILDWOOD DR,ARLINGTON,76011,1555,111683,125838,142932,150079,132927,0,NULL,SingleFamily,11/16/2002,1966,True,1555
07624654,58527198,101 ADIRONDACK TR,ARLINGTON,76002,2234,193992,198573,214767,225505,204029,3,2.0,SingleFamily,02/04/2002,2001,True,2234
02143658,29061841,101 CIRCLE DR,ARLINGTON,76010,1792,68666,87499,118634,136429,94907,3,2.0,SingleFamily,NULL,1950,True,1792
06118623,29256492,101 E EMBERCREST DR,ARLINGTON,76018,1666,162469,162469,175672,184456,166888,3,2.0,SingleFamily,02/07/2001,1991,True,1666
40096726,61886468,101 E THIRD ST,ARLINGTON,76010,3744,452029,452029,285372,299641,271103,4,2.0,MultiFamily2To4,12/06/2004,2003,True,3744
02926962,29114720,101 HIDALGO LN,ARLINGTON,76014,1771,106117,148067,150085,159090,142581,3,2.0,SingleFamily,05/04/2005,1978,True,1771
02928264,29114833,101 KAREN CT,ARLINGTON,76014,1375,98857,128058,131691,138276,118522,3,2.0,SingleFamily,NULL,1978,True,1375
40900088,97734426,101 NEMO CT,ARLINGTON,76010,0,1,1,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
07219067,83785273,101 QUAIL BRIAR LN,ARLINGTON,76002,1624,155985,155985,174519,183245,165793,3,2.0,SingleFamily,12/10/2009,2002,True,1624
02965119,29116941,101 STONECREEK DR,ARLINGTON,76014,1629,149047,149047,160214,168225,152203,3,2.0,SingleFamily,NULL,1993,True,1629
00569909,28957662,101 VARSITY CIR,ARLINGTON,76013,2284,130429,160362,167680,179418,152589,3,2.0,SingleFamily,03/16/2012,1951,True,1646
01783017,29036514,101 WOODS DR,ARLINGTON,76010,2264,165444,165444,186584,197779,171657,3,2.0,SingleFamily,04/08/2016,1963,True,2264
07584377,58524673,1010 ANDROMEDA WAY,ARLINGTON,76013,2850,275275,293826,286760,301098,272422,4,2.5,SingleFamily,03/28/2013,2001,True,2884
07014112,29305036,1010 BANNACK DR,ARLINGTON,76001,1507,140166,140166,161078,169132,153024,3,2.0,SingleFamily,12/22/2008,1998,True,1507
03245519,29135144,1010 BELVEDERE DR,ARLINGTON,76010,1698,81554,105549,122729,128865,116593,4,2.0,SingleFamily,05/02/2000,1955,True,1698
06800548,29292250,1010 BRENNER CT,ARLINGTON,76017,1110,85789,107003,113104,118759,107449,2,2.0,Townhouse,04/04/2002,1998,True,1110
02971119,29117461,1010 CARLA CT,ARLINGTON,76014,1466,116276,116276,141703,148788,131784,3,2.0,SingleFamily,NULL,1970,True,1470
01431773,29013620,1010 CROWLEY RD,ARLINGTON,76012,4082,339536,366369,483030,507181,458879,4,3.0,SingleFamily,04/16/2012,1977,True,4300
04755782,29190673,1010 DE PAUW DR,ARLINGTON,76012,1909,179300,211024,212809,223449,202169,3,2.0,SingleFamily,03/31/2015,1977,True,1909
07843593,60243290,1010 DUNKIRK LN,ARLINGTON,76017,2514,180379,180696,212006,222606,201406,4,2.5,SingleFamily,09/05/2002,2002,True,2800
01621432,29025242,1010 ERIC AVE,ARLINGTON,76012,1312,96737,101015,139405,146375,132435,3,1.0,SingleFamily,NULL,1955,True,1312
02222094,29066829,1010 GLYNN OAKS DR,ARLINGTON,76010,1275,68849,89900,107942,114419,102545,3,1.0,SingleFamily,07/28/2004,1961,True,1275
02972654,29117600,1010 HOLLY HILL CT,ARLINGTON,76014,1558,93775,119129,145444,152716,138172,3,2.0,SingleFamily,08/16/2006,1971,True,1558
40565319,70565857,1010 LOBLOLLY PINE DR,ARLINGTON,76012,1754,194205,203925,194933,204680,179338,3,2.0,SingleFamily,05/06/2005,2005,True,1754
05518210,29225228,1010 PIERCE ARROW DR,ARLINGTON,76001,1426,0,0,153192,160852,145532,0,NULL,SingleFamily,12/17/2013,1985,True,1426
02496194,29084249,1010 PLOVER LN,ARLINGTON,76015,980,69023,69023,84348,94470,75913,2,1.0,SingleFamily,11/02/1999,1973,True,980
04755499,29190647,1010 PURDUE DR,ARLINGTON,76012,1812,180411,205574,205839,216131,195547,3,2.0,SingleFamily,NULL,1977,True,1812
00959855,28982200,1010 RIDGEWOOD TERR,ARLINGTON,76012,2159,153670,178040,195109,204864,185354,3,2.0,SingleFamily,07/18/1997,1958,True,2159
41378385,83807652,1010 ROYAL CIR,ARLINGTON,76001,1216,20538,20538,95099,112217,79883,2,1.0,Mobile,NULL,2007,True,1216
05921031,29247399,1010 SILVER SPRUCE DR,ARLINGTON,76001,1674,153663,153663,168685,177119,160251,3,2.0,SingleFamily,04/11/2011,1987,True,1674
03090507,29125582,1010 TANGLEWOOD LN,ARLINGTON,76012,2751,0,0,325501,341776,309226,4,3.0,SingleFamily,04/05/2016,1968,True,3115
06168582,29258405,1010 VALLEY BRANCH DR,ARLINGTON,76001,1696,164778,171581,170412,178933,160187,3,2.0,SingleFamily,NULL,1994,True,1696
02497891,29084399,1010 WAVERLY DR,ARLINGTON,76015,1175,86273,94608,119291,125256,113326,3,2.0,SingleFamily,NULL,1971,True,1175
02498405,29084446,1010 WINNSBORO CT,ARLINGTON,76015,1167,93383,93383,117212,123073,111351,3,2.0,SingleFamily,06/12/2015,1971,True,1167
03593444,29160182,1011 ANDREWS ST,ARLINGTON,76011,1995,0,0,153935,164710,146238,3,2.0,SingleFamily,NULL,1963,True,1995
04750802,29190222,1011 ARLENA DR,ARLINGTON,76012,2023,185735,205672,232700,265278,200122,3,2.0,SingleFamily,05/22/2000,1972,True,2213
02498189,29084425,1011 AVINGTON CT,ARLINGTON,76015,1509,100253,105419,135825,142616,129034,4,2.0,SingleFamily,08/30/2005,1970,True,1509
07299559,54037600,1011 BELLCREST DR,ARLINGTON,76002,2585,188276,212280,216330,227146,205514,3,2.0,SingleFamily,02/06/2015,2001,True,2585
04756851,29190769,1011 BRIARCLIFF DR,ARLINGTON,76012,2064,202070,225352,228142,239549,216735,3,2.0,SingleFamily,02/03/2004,1978,True,2064
04756533,29190741,1011 BUCKNELL DR,ARLINGTON,76012,2290,215705,221672,246395,258715,234075,4,2.0,SingleFamily,08/15/2005,1977,True,2290
02970996,29117450,1011 CARLA CT,ARLINGTON,76014,1471,89056,116017,139819,146810,132828,3,2.0,SingleFamily,12/09/2013,1970,True,1466
02498529,29084457,1011 CRISTOPHER CT,ARLINGTON,76015,1175,95677,95677,116338,122155,110521,3,2.0,SingleFamily,NULL,1971,True,1175
04756223,29190713,1011 DE PAUW DR,ARLINGTON,76012,1891,189486,211209,214432,227298,203710,3,2.0,SingleFamily,08/26/2013,1978,True,1891
01621211,29025222,1011 ERIC AVE,ARLINGTON,76012,1356,92496,99575,146457,153780,139134,3,2.0,SingleFamily,11/03/2009,1955,True,1356
01676059,29029192,1011 JUDY LYNN DR,ARLINGTON,76014,1277,97768,116061,133175,139834,122521,3,2.0,SingleFamily,NULL,1978,True,1277
03115283,29127046,1011 LIVE OAK LN,ARLINGTON,76012,2521,232100,296990,272542,294345,248013,3,2.0,SingleFamily,NULL,1988,True,2521
07580991,58524587,1011 PEGASUS DR,ARLINGTON,76013,2396,247481,247481,261423,274494,245738,4,2.0,SingleFamily,09/10/2008,2001,True,2396
40979369,79934646,1011 ROSITA ST,ARLINGTON,76002,2374,206457,206457,227313,238679,215947,4,2.5,SingleFamily,05/15/2008,2008,True,2310
00273651,28936579,1011 SHERWOOD DR,ARLINGTON,76013,2498,208846,223986,252525,265151,239899,3,2.0,SingleFamily,NULL,1957,True,2498
06360777,29266789,1011 SILENT DR,ARLINGTON,76017,1726,144214,166550,176693,185528,167858,3,2.0,SingleFamily,NULL,1993,True,1726
05565278,29228056,1011 TENNESSEE TR,ARLINGTON,76017,1124,95867,95867,106661,116260,90662,3,2.0,MultiFamily2To4,08/13/2003,1988,True,1124
06169228,29258447,1011 VALLEY BRANCH DR,ARLINGTON,76001,1696,152480,171581,172899,181544,164254,3,2.0,SingleFamily,01/31/2005,1994,True,1696
01078968,28990149,1011 W CEDAR ST,ARLINGTON,76012,957,75988,94472,108005,114485,93964,3,1.0,SingleFamily,NULL,1955,True,957
03115437,29127058,1011 WHISPERING OAK CT,ARLINGTON,76012,3330,0,0,337758,368156,307360,3,2.0,SingleFamily,NULL,1971,True,3330
03593088,29160151,1011 WILDWOOD DR,ARLINGTON,76011,1315,99583,121798,132376,140319,116491,3,2.0,SingleFamily,06/02/2014,1965,True,1315
02498359,29084441,1011 WINNSBORO CT,ARLINGTON,76015,1108,82280,91715,115523,121299,109747,3,2.0,SingleFamily,NULL,1971,True,1108
05148030,29211485,100 COLONY DR,ARLINGTON,76002,1457,135843,135843,160782,168821,151135,3,2.0,SingleFamily,09/02/2016,1986,True,1457
05146607,29211355,100 FREEDOM LN,ARLINGTON,76002,1262,121931,128655,143159,150317,134569,3,2.0,SingleFamily,07/27/2007,1986,True,1262
00906581,28978759,100 JUNIPER DR,ARLINGTON,76018,1360,132101,132101,145828,153119,137078,3,2.0,SingleFamily,03/21/2011,1985,True,1360
00904902,28978617,100 LEMON DR,ARLINGTON,76018,1468,134140,134140,146119,153425,137352,4,2.0,SingleFamily,08/04/2015,1983,True,1468
02006170,29051851,100 PARKWOOD AVE,ARLINGTON,76013,1456,110764,110764,157588,165467,144981,3,1.0,SingleFamily,NULL,1949,True,1456
01790110,29037002,100 RAY ST,ARLINGTON,76010,1030,58985,58985,86443,100274,74341,3,1.0,SingleFamily,01/31/2014,1948,True,1030
06119042,29256528,100 SIPES CT,ARLINGTON,76018,1962,171581,171581,180461,189484,169633,4,2.0,SingleFamily,02/20/2013,1987,True,1962
01782916,29036504,100 W LILLY LN,ARLINGTON,76010,2565,174845,175476,199283,211240,183340,3,2.0,SingleFamily,NULL,1966,True,2565
06853137,29295708,100 WESTBROOK DR,ARLINGTON,76002,2657,218311,218311,226624,237955,215293,4,2.5,SingleFamily,12/29/2000,2000,True,2657
06809529,29292878,1000 ANGEL FIRE LN,ARLINGTON,76001,2174,190180,198596,204226,214437,194015,4,2.0,SingleFamily,05/28/1998,1996,True,2174
05188725,29213920,1000 ASHMOUNT LN,ARLINGTON,76017,1444,122452,135927,153858,161551,146165,3,2.0,SingleFamily,10/01/2001,1987,True,1444
04756479,29190735,1000 BRIARCLIFF DR,ARLINGTON,76012,2266,231836,241306,248672,261106,233752,3,2.0,SingleFamily,NULL,1979,True,2266
04750993,29190239,1000 BYRON LN,ARLINGTON,76012,2303,247250,247250,256094,268899,243289,4,2.5,SingleFamily,03/20/2007,1972,True,2303
02971062,29117456,1000 CARLA CT,ARLINGTON,76014,1564,111854,130816,139024,147365,127902,3,2.0,SingleFamily,08/21/2012,1971,True,1312
04757521,29190831,1000 CLEMSON DR,ARLINGTON,76012,1968,0,0,238253,250166,226340,4,2.0,SingleFamily,03/29/2016,1984,True,1968
07843658,60243295,1000 DUNKIRK LN,ARLINGTON,76017,1868,0,0,184079,193283,173034,3,2.0,SingleFamily,07/13/2015,2002,True,1868
00062448,28922178,1000 HIGHLAND DR,ARLINGTON,76010,1318,80751,80751,91729,100902,78887,3,1.0,SingleFamily,06/30/2008,1954,True,1318
01621076,29025209,1000 MAGNOLIA ST,ARLINGTON,76012,1784,110352,118876,162007,173347,144186,3,2.0,SingleFamily,05/09/2002,1956,True,1784
07013493,29304981,1000 MAZOURKA DR,ARLINGTON,76001,2578,0,0,217564,228442,200159,4,2.0,SingleFamily,07/01/2016,2001,True,2578
05692962,97694156,1000 NW GREEN OAKS BLVD,ARLINGTON,76012,0,0,0,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
40177033,83801263,1000 ROYAL CIR,ARLINGTON,76017,896,10922,10922,81567,104406,61175,2,2.0,SingleFamily,NULL,1995,True,896
04751671,29190302,1000 SHELLEY CT,ARLINGTON,76012,2276,209935,218408,242383,254502,230264,3,2.0,SingleFamily,NULL,1974,True,2276
05233631,97720186,1000 STACEY RENEE CT,ARLINGTON,76002,0,2268,2268,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
02319896,29072202,1000 W TUCKER BLVD,ARLINGTON,76013,1356,87846,108955,134834,141576,128092,3,1.0,SingleFamily,NULL,1954,True,1356
02971305,29117479,1000 WHIPPOORWILL CT,ARLINGTON,76014,1320,83732,110369,135124,141880,127017,3,2.0,SingleFamily,NULL,1971,True,1320
07585055,58524708,1001 ANDROMEDA WAY,ARLINGTON,76013,1585,193709,193709,203075,213229,190890,3,2.0,SingleFamily,04/01/2002,2001,True,1585
04750780,29190220,1001 ARLENA DR,ARLINGTON,76012,1955,0,0,209365,219833,198897,3,2.0,SingleFamily,NULL,1971,True,1955
03245314,29135128,1001 BELVEDERE DR,ARLINGTON,76010,1303,67518,84859,101141,107209,82936,3,2.0,SingleFamily,NULL,1954,True,1303
06811043,29293011,1001 BONANZA DR,ARLINGTON,76063,1957,185076,185076,198279,208193,188365,3,2.0,SingleFamily,08/13/2014,1996,True,1957
04751469,29190282,1001 BRIARCREEK DR,ARLINGTON,76012,2400,211871,219238,253894,266589,241199,3,2.0,SingleFamily,NULL,1972,True,2400
01431587,29013605,1001 CROWLEY RD,ARLINGTON,76012,3625,305719,305719,362539,398793,329910,4,3.0,SingleFamily,NULL,1973,True,3311
02797747,29105364,1001 DARLENE LN,ARLINGTON,76010,1110,69454,96985,103494,112808,92110,3,2.0,SingleFamily,NULL,1961,True,1110
07299982,54037634,1001 EASTWICK DR,ARLINGTON,76002,2734,190575,219200,227780,239169,216391,4,2.5,SingleFamily,12/11/2013,2000,True,2734
00960969,28982298,1001 FORREST DR,ARLINGTON,76012,1819,138303,167962,182103,193029,171177,3,2.0,SingleFamily,NULL,1961,True,1819
03077233,29124576,1001 MOORE TERR,ARLINGTON,76010,948,48642,79358,75542,80830,67988,3,1.0,SingleFamily,NULL,1953,True,948
01446282,29014699,1001 SOUTHMOOR DR,ARLINGTON,76010,2148,112572,112572,141513,148589,133022,4,2.0,MultiFamily2To4,NULL,1979,True,2148
06699480,29285005,1001 VILLAGE GREEN CT,ARLINGTON,76012,3007,293990,293990,357061,421332,307072,4,3.0,SingleFamily,09/18/2014,1997,True,3007
02319438,29072162,1001 W TUCKER BLVD,ARLINGTON,76013,1480,109505,123427,152082,161207,144478,3,2.0,SingleFamily,09/22/2010,1954,True,1480
